Date,Volatility
1996/1/3,0.164226
1996/1/4,0.0115802
1996/1/5,0.091937
1996/1/9,0.0319075
1996/1/10,0.130857
1996/1/11,0.0850618
1996/1/12,0.0995894
1996/1/15,0.165817
1996/1/16,0.0638324
1996/1/17,0.0295148
1996/1/18,0.109671
1996/1/19,0.0203626
1996/1/22,0.0957201
1996/1/23,3.03152E-05
1996/1/24,0.0292221
1996/1/25,0.112701
1996/1/26,0.0946199
1996/1/29,0.0628076
1996/1/30,0.175583
1996/1/31,0.186702
1996/2/1,0.244989
1996/2/2,0.158732
1996/2/5,0.0923196
1996/2/6,0.0496269
1996/2/7,0.460127
1996/2/8,0.108159
1996/2/9,0.0474343
1996/2/12,0.157407
1996/2/13,0.0877092
1996/2/14,0.0698262
1996/2/15,0.000288115
1996/2/16,0.113502
1996/2/20,0.276662
1996/2/21,0.203733
1996/2/22,0.0623342
1996/2/23,0.0409963
1996/2/26,0.0498737
1996/2/27,0.0259312
1996/2/28,0.000808352
1996/2/29,0.00640862
1996/3/1,0.0290274
1996/3/4,0.197913
1996/3/5,0.0744854
1996/3/6,0.0232443
1996/3/7,0.224866
1996/3/8,0.0258601
1996/3/11,0.0605017
1996/3/12,0.0139529
1996/3/13,0.0392714
1996/3/14,0.0350221
1996/3/15,0.00391309
1996/3/18,0.0346756
1996/3/19,0.0184606
1996/3/21,0.0203669
1996/3/22,0.0369005
1996/3/25,0.0467496
1996/3/26,0.0432341
1996/3/27,0.0312805
1996/3/28,0.0896764
1996/3/29,0.0122969
1996/4/1,0.0449436
1996/4/3,0.0107163
1996/4/11,0.000517705
1996/4/12,0.0123265
1996/4/15,0.0533938
1996/4/16,0.0533409
1996/4/17,0.0135459
1996/4/18,0.00351681
1996/4/19,0.0409818
1996/4/22,0.0666425
1996/4/23,0.00131023
1996/4/24,0.029607
1996/4/25,0.0709935
1996/4/26,0.00004094
1996/4/29,0.00687066
1996/4/30,0.0729137
1996/5/1,0.112119
1996/5/2,0.0503013
1996/5/3,0.0207933
1996/5/7,0.000337291
1996/5/9,0.0619733
1996/5/10,0.0186589
1996/5/13,0.0249136
1996/5/16,0.00354485
1996/5/17,0.00578747
1996/5/21,0.0189001
1996/5/24,0.0442196
1996/5/28,0.0370604
1996/5/29,0.00837984
1996/5/30,0.000110228
1996/5/31,0.0145867
1996/6/3,0.0368991
1996/6/5,0.0737023
1996/6/6,0.0570522
1996/6/7,0.0253457
1996/6/12,0.00887883
1996/6/14,0.0350085
1996/6/17,0.0572059
1996/6/21,0.0453729
1996/6/24,0.103657
1996/6/27,0.0640637
1996/6/28,0.0524596
1996/7/2,0.0155515
1996/7/8,0.00131061
1996/7/9,0.0410121
1996/7/10,0.0413648
1996/7/11,0.0465338
1996/7/12,0.0575988
1996/7/15,0.0567391
1996/7/16,0.0799194
1996/7/17,0.00923532
1996/7/18,0.0134441
1996/7/19,0.034371
1996/7/23,0.0522882
1996/7/24,0.0551257
1996/7/25,0.00302782
1996/7/30,0.00193092
1996/7/31,0.0817697
1996/8/1,0.0308839
1996/8/2,0.0371877
1996/8/5,0.0307027
1996/8/7,0.00100777
1996/8/8,0.00352839
1996/8/27,0.00929984
1996/9/3,0.0530422
1996/9/4,0.0351314
1996/9/10,0.042881
1996/9/11,0.0179993
1996/9/12,0.0375454
1996/9/16,0.0231932
1996/9/24,0.0379493
1996/9/25,0.0462602
1996/9/26,0.0429258
1996/9/27,0.0220586
1996/9/30,0.0606536
1996/10/1,0.00986868
1996/10/2,0.0404285
1996/10/3,0.000970803
1996/10/4,0.00054668
1996/10/9,0.022422
1996/10/11,0.0274137
1996/10/21,0.131636
1996/10/22,0.0791248
1996/10/23,0.00822696
1996/10/24,0.0493588
1996/10/25,0.0295514
1996/10/29,0.088786
1996/10/31,0.09859
1996/11/1,0.0165711
1996/11/4,0.020548
1996/11/5,0.00289965
1996/11/6,0.0738589
1996/11/7,0.0640261
1996/11/11,0.0919706
1996/11/12,0.0372927
1996/11/14,0.150687
1996/11/15,0.0470624
1996/11/18,0.0298921
1996/11/19,0.0357976
1996/11/20,0.0217923
1996/11/21,0.118652
1996/11/22,0.0176144
1996/11/25,0.0481313
1996/11/26,0.0365726
1996/11/27,0.056289
1996/12/2,0.130369
1996/12/3,0.0771031
1996/12/4,0.0601609
1996/12/5,0.0758773
1996/12/6,0.110355
1996/12/9,0.0749882
1996/12/10,0.0363241
1996/12/11,0.00258341
1996/12/13,0.0351246
1996/12/17,0.0231201
1996/12/18,0.0236296
1997/1/3,0.0773719
1997/1/6,0.115009
1997/1/7,0.041745
1997/1/8,0.107941
1997/1/9,0.208209
1997/1/10,0.0438586
1997/1/13,0.0106681
1997/1/14,0.18074
1997/1/15,0.0451678
1997/1/16,0.0511078
1997/1/17,0.00527948
1997/1/20,0.100812
1997/1/22,0.107835
1997/1/23,0.0893474
1997/1/24,0.0893826
1997/1/27,0.178162
1997/1/28,0.0787724
1997/1/29,0.0644648
1997/1/30,0.17495
1997/1/31,0.00193482
1997/2/3,0.16475
1997/2/4,0.121894
1997/2/5,0.0963153
1997/2/6,0.0962696
1997/2/7,0.320202
1997/2/10,0.0742913
1997/2/11,0.0578719
1997/2/12,0.285495
1997/2/13,0.221307
1997/2/14,0.109584
1997/2/18,0.108374
1997/2/19,0.0591462
1997/2/20,0.26876
1997/2/21,0.0328027
1997/2/24,0.000597815
1997/2/25,0.0754463
1997/2/26,0.00481216
1997/2/27,0.221049
1997/2/28,0.0932063
1997/3/3,0.0566004
1997/3/4,0.105457
1997/3/5,0.292544
1997/3/6,0.0545614
1997/3/7,0.118508
1997/3/10,0.0546014
1997/3/11,0.0553543
1997/3/12,0.0736819
1997/3/13,0.0734582
1997/3/14,0.0431179
1997/3/17,0.224029
1997/3/18,0.125299
1997/3/19,0.000707204
1997/3/20,0.000543378
1997/3/21,0.00164822
1997/3/24,0.0826998
1997/3/25,0.168493
1997/3/26,0.15095
1997/3/27,0.0756948
1997/3/31,0.0211485
1997/4/1,0.00194077
1997/4/2,0.0974928
1997/4/3,0.00480247
1997/4/4,0.0236755
1997/4/7,0.0409329
1997/4/8,0.0538491
1997/4/10,0.014814
1997/4/14,0.0386772
1997/4/15,0.172416
1997/4/16,0.030212
1997/4/17,0.0101131
1997/4/18,0.0132703
1997/4/22,0.0519538
1997/4/23,0.00377647
1997/4/24,0.0183175
1997/4/25,0.0569547
1997/4/29,0.0357468
1997/4/30,0.0479923
1997/5/6,0.102782
1997/5/7,0.0254652
1997/5/8,0.0659397
1997/5/9,0.0609022
1997/5/12,0.0757827
1997/5/13,0.100206
1997/5/14,0.0614614
1997/5/15,0.0785285
1997/5/16,0.0873092
1997/5/19,0.0754326
1997/5/20,0.0854498
1997/5/21,0.0146316
1997/5/22,0.00236614
1997/5/23,0.0400206
1997/5/27,0.0491722
1997/5/28,0.0465852
1997/5/29,0.0396544
1997/5/30,0.0474508
1997/6/3,0.0677188
1997/6/4,0.0867123
1997/6/5,0.00153695
1997/6/6,0.057048
1997/6/9,0.0693949
1997/6/11,0.030679
1997/6/12,0.0514891
1997/6/13,0.00188148
1997/6/17,0.0259725
1997/6/18,0.104671
1997/6/19,0.0454046
1997/6/20,0.0328776
1997/6/23,0.136671
1997/6/24,0.0696197
1997/6/25,0.0383393
1997/6/26,0.0218928
1997/6/27,0.0524668
1997/6/30,0.054762
1997/7/1,0.0293599
1997/7/2,0.0819583
1997/7/3,0.0586518
1997/7/7,0.303338
1997/7/8,0.190973
1997/7/9,0.125119
1997/7/10,0.0730683
1997/7/11,0.0573041
1997/7/14,0.000493462
1997/7/15,0.0309803
1997/7/16,0.261033
1997/7/17,0.201912
1997/7/18,0.452711
1997/7/21,0.15791
1997/7/22,0.00305624
1997/7/23,0.085246
1997/7/25,0.0610159
1997/7/28,0.153132
1997/7/29,0.0884943
1997/7/30,0.0496977
1997/7/31,0.0177076
1997/8/1,0.0780672
1997/8/4,0.00449783
1997/8/5,0.148164
1997/8/6,0.0949273
1997/8/7,0.0781493
1997/8/11,0.0518253
1997/8/12,0.0297202
1997/8/13,0.104424
1997/8/14,0.156676
1997/8/15,0.0517463
1997/8/18,0.242532
1997/8/19,0.0454929
1997/8/20,0.0446452
1997/8/21,0.104334
1997/8/22,0.132654
1997/8/25,0.0296001
1997/8/26,0.0873497
1997/8/27,0.0156147
1997/8/28,0.087603
1997/8/29,0.0453215
1997/9/2,0.122343
1997/9/3,0.036501
1997/9/4,0.0162857
1997/9/5,7.02867E-05
1997/9/8,0.0110326
1997/9/9,0.031184
1997/9/10,0.00806377
1997/9/11,0.122577
1997/9/12,0.039113
1997/9/15,0.0382408
1997/9/18,0.0134048
1997/9/24,0.0795554
1997/9/25,0.159445
1997/9/26,0.0846097
1997/9/29,0.0541939
1997/9/30,0.189483
1997/10/1,0.242853
1997/10/2,0.0916361
1997/10/3,0.143679
1997/10/6,0.0563156
1997/10/7,0.0510786
1997/10/8,0.118857
1997/10/9,0.327615
1997/10/10,0.0473122
1997/10/13,0.0554948
1997/10/15,0.145096
1997/10/16,0.149682
1997/10/17,0.067802
1997/10/20,0.0575778
1997/10/21,0.0167338
1997/10/22,0.0031742
1997/10/23,0.0658765
1997/10/24,0.0919427
1997/10/27,0.155127
1997/10/28,0.186935
1997/10/29,0.104861
1997/10/30,0.113101
1997/10/31,0.301064
1997/11/3,0.104069
1997/11/4,0.0276899
1997/11/5,0.143172
1997/11/6,0.0441863
1997/11/7,0.0938138
1997/11/10,0.0856854
1997/11/11,0.00213308
1997/11/12,0.105717
1997/11/13,0.0256064
1997/11/14,0.330341
1997/11/17,0.0800919
1997/11/18,0.208778
1997/11/19,0.0312352
1997/11/20,0.0314094
1997/11/21,0.0315551
1997/11/24,0.304478
1997/11/25,0.108507
1997/11/26,0.196777
1997/12/1,0.146107
1997/12/2,0.0166848
1997/12/3,0.117989
1997/12/4,0.202463
1997/12/5,0.0661801
